Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil,Crop,Fertilizer,Remark
47.1561208,0.416600914,36.61681515,6.614106251,35.52771842,26.1747415,62.26197338,2.233785492,Neutral Soil,millet,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
26.80941175,0.67085408,104.3546125,6.121840883,62.96879029,68.29244654,59.80825414,3.241983684,Acidic Soil,pomegranate,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
29.27060334,0.423670762,91.95008263,8.82843282,56.86345283,31.67345937,45.13041602,1.052017313,Acidic Soil,mango,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
23.14364006,0.472622686,-85.70959335,5.72309925,56.69329966,40.58946818,50.1365288,1.642021482,Acidic Soil,maize,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
30.66433964,0.505264065,55.87768398,5.861410612,35.52771842,64.123338,57.29923994,2.383089548,Acidic Soil,grapes,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
30.3600196,0.770885587,306.0816006,7.449871575,69.70309362,83.72173844,79.89951791,1.66195734,Peaty Soil,orange,Organic Fertilizer,"Enhances fertility naturally, ideal for peaty soils. Prefer this to improve soil fertility while maintaining organic farming practices."
17.2354655,0.727498813,39.85153015,6.916663859,52.92570997,39.76009281,70.59884328,-0.280559958,Loamy Soil,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
15.442008,0.779679948,66.2402046,5.853072404,50.45017734,41.07281574,45.69362538,2.177006615,Peaty Soil,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
29.12090962,0.493639781,21.97819437,6.196125652,53.72678206,63.65309498,54.31380652,1.414531827,Acidic Soil,muskmelon,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
27.82549035,0.622377914,44.78698117,6.160710987,54.91110179,70.58789911,37.5054178,2.017659892,Acidic Soil,muskmelon,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
21.25633131,0.483038154,66.80589313,6.981168413,50.44394362,78.35164201,139.4222804,2.161652476,Neutral Soil,Chickpea,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
42.50594391,0.783079132,58.44831437,6.26944869,64.89190918,72.59055774,68.80841805,2.407840529,Peaty Soil,grapes,Organic Fertilizer,"Enhances fertility naturally, ideal for peaty soils. Prefer this to improve soil fertility while maintaining organic farming practices."
19.5656789,0.7476789,146.00899443,6.50789012,73.12345678,62.78901234,53.45678901,1.56123456,Neutral Soil,potatoes,Balanced NPK Fertilizer,"""Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."""
19.48234567,0.8456789,253.87890123,8.30456789,47.12345678,30.78901234,51.12345678,1.88123456,Alkaline Soil,berseem clover,Gypsum,"Corrects alkaline soil, adds calcium and sulfur. Prefer this to lower soil pH and enhance soil structure."
31.8829802,0.365851102,168.7349961,6.055001012,65.24128944,63.99733447,65.07985972,2.260830822,Acidic Soil,Ground Nut,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
24.31293568,0.555074554,116.6323849,6.796225494,62.18811402,92.67009527,74.54705272,0.592367666,Neutral Soil,pomegranate,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
33.41283108,0.589794326,84.65353115,6.387269581,67.67535738,145.7688411,94.10657533,1.106535445,Neutral Soil,papaya,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
31.03584201,0.534621231,59.77108557,6.052727546,57.35904529,50.51000156,51.45519794,1.728261929,Acidic Soil,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
18.47898753,0.802423658,35.63638287,6.639699185,48.05848666,52.25547243,58.00220823,0.672345358,Loamy Soil,Peas,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
27.88471397,0.5356012,210.5551569,5.266759075,74.82762731,38.14053728,67.32246543,0.803987326,Acidic Soil,Rubber,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
23.78649996,0.759101457,189.6172286,8.82843282,62.80573843,41.19174662,66.29722014,0.55066589,Acidic Soil,Coffee,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
20.7349896,0.972361206,64.38863765,8.599814479,53.77190397,23.37656389,54.79262762,-0.280559958,Peaty Soil,Chickpea,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
20.40576699,0.691656625,101.2982565,6.279305304,62.48813139,57.80187204,63.06368432,1.72906877,Acidic Soil,apple,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
26.14890123,0.74345678,108.77890123,6.90123456,74.12345678,70.12345678,51.12345678,1.78789012,Neutral Soil,tomatoes,Balanced NPK Fertilizer,"""Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."""
23.4956789,0.75323456,93.6536789,6.20123456,68.78901234,33.78901234,48.45678901,1.67123456,Loamy Soil,tomatoes,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
39.48371742,0.579463652,227.0838776,6.436792492,91.04427719,177.3144812,132.32988,2.434419074,Neutral Soil,papaya,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
27.43748318,0.64533997,55.40198589,6.235372161,55.35535603,57.41644511,61.63136829,1.096918456,Acidic Soil,watermelon,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
27.54104599,0.800410592,54.59610122,6.233320281,56.2884782,72.91062428,48.4655379,2.419902076,Peaty Soil,Mung Bean,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
27.4686272,0.470457842,107.2961138,5.748714457,58.37203842,48.95801984,50.59425343,0.571605077,Acidic Soil,maize,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.57293239,0.705759589,94.25331606,5.603684778,51.95852737,30.90159789,47.73199897,1.734697911,Peaty Soil,Kidney Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
22.29584341,0.532747896,108.5442494,5.923067428,65.63551639,54.84459402,55.80155901,1.416627601,Acidic Soil,apple,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
20.54478151,0.972361206,20.73019635,6.331305506,54.70380767,60.79378747,50.33982774,2.184342158,Acidic Soil,Lentil,General Purpose Fertilizer,Suitable for general use across various soil and crop types. Prefer this when no specific deficiency is detected.
18.70979448,0.227436131,108.3411821,7.039147096,58.54840542,134.4354554,152.1420469,1.970928543,Loamy Soil,pomegranate,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
25.68890123,0.76612345,98.10112345,6.60789012,71.78901234,65.78901234,40.78901234,1.74456789,Neutral Soil,tomatoes,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
25.78071901,0.227436131,45.28569305,6.223957488,53.7802718,92.82051834,-20.50910839,0.707177698,Neutral Soil,watermelon,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
28.97739934,0.714314804,107.102081,7.75132847,64.53127685,177.3144812,50.6785688,0.428845554,Alkaline Soil,Sugarcane,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
30.78422148,0.779404954,155.0020423,7.254003826,60.9723188,87.45596567,151.2411376,1.774149567,Loamy Soil,Pigeon Peas,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
25.01961725,0.679485593,167.1847216,6.909409984,71.46640723,114.77367,127.1067293,1.152411722,Loamy Soil,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
20.74901987,0.599884596,108.1657378,6.825486867,61.76606021,144.5047234,140.8358225,2.379382485,Loamy Soil,pomegranate,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
29.88493071,0.480238651,129.9465166,5.992100797,62.95865252,52.19302619,50.99143734,0.637841789,Acidic Soil,Ground Nut,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
33.39266405,0.972361206,129.4914769,7.228638731,63.28357138,69.96191396,98.02030944,2.262994567,Loamy Soil,Pigeon Peas,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
4.011486444,0.753631151,299.541502,5.380636771,77.75132974,49.06115991,64.55999457,3.241983684,Acidic Soil,Rubber,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
24.63890123,0.72945678,102.76678901,6.80123456,73.78901234,69.78901234,37.78901234,1.78123456,Neutral Soil,tomatoes,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
25.08997623,0.798207001,83.89264253,5.924011666,60.28085452,69.59689879,48.51678049,0.943857606,Acidic Soil,Cotton,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
30.00325885,0.760150766,195.6630519,6.813769684,81.15005693,150.8417049,135.5247037,2.194656444,Loamy Soil,papaya,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
27.30451454,0.397741948,50.08650305,6.939099172,35.52771842,110.8076418,62.85254515,1.736462136,Neutral Soil,Mung Bean,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
27.22870919,0.431467725,297.9298034,5.492255492,90.38786907,41.44367547,82.92695395,2.335050716,Acidic Soil,Rubber,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.96583688,0.626362444,88.06879004,5.485902538,53.13241566,48.89202111,44.89334259,2.20615744,Acidic Soil,maize,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
16.52184829,0.659501491,306.0816006,6.985996315,55.27095051,148.3720316,104.1090078,0.554246208,Loamy Soil,maize,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
54.5811007,0.525327351,68.98961732,7.063333099,58.83815127,149.3339874,137.0845966,2.448262681,Neutral Soil,Adzuki Beans,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
27.78293602,0.470816549,-85.70959335,6.008842183,64.55333531,58.34748321,46.98099083,1.434154032,Acidic Soil,banana,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
21.8356789,0.73923456,96.6556789,6.30123456,68.12345678,62.12345678,51.78901234,1.68789012,Loamy Soil,tomatoes,Balanced NPK Fertilizer,"""Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."""
27.00300153,0.56004208,198.0275521,5.145715967,69.91252494,38.91920867,52.7715813,0.557731472,Acidic Soil,Tea,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
